t,node,discovery_rate,Na,average_Na,average_Ne,pos_x,pos_y,min_discovery_rate,max_discovery_rate,stdev_discovery_rate
14860,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14861,,0.39999999999999997,80,79.0,30.0,,,0.3924050632911392,0.4050632911392405,0.0062403647849450265
14862,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14863,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14864,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14865,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14866,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14867,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14868,,0.39999999999999997,80,79.0,30.0,,,0.3924050632911392,0.4050632911392405,0.0062403647849450265
14869,,0.39999999999999997,80,79.0,30.0,,,0.3924050632911392,0.4050632911392405,0.0062403647849450265
14870,,0.39999999999999997,80,79.0,30.0,,,0.3924050632911392,0.4050632911392405,0.0062403647849450265
14871,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14872,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14873,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14874,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14875,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14876,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14877,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14878,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14879,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14880,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14881,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14882,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14883,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14884,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14885,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14886,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14887,,0.39999999999999997,80,79.0,30.0,,,0.3924050632911392,0.4050632911392405,0.0062403647849450265
14888,,0.39999999999999997,80,79.0,30.0,,,0.3924050632911392,0.4050632911392405,0.0062403647849450265
14889,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14890,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14891,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14892,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14893,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14894,,0.39999999999999997,80,79.0,30.0,,,0.3924050632911392,0.4050632911392405,0.0062403647849450265
14895,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14896,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14897,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14898,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14899,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14900,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14901,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14902,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14903,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14904,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14905,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14906,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14907,,0.39999999999999997,80,79.0,30.0,,,0.3924050632911392,0.4050632911392405,0.0062403647849450265
14908,,0.39999999999999997,80,79.0,30.0,,,0.3924050632911392,0.4050632911392405,0.0062403647849450265
14909,,0.39999999999999997,80,79.0,30.0,,,0.3924050632911392,0.4050632911392405,0.0062403647849450265
14910,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14911,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14912,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14913,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14914,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14915,,0.39999999999999997,80,79.0,30.0,,,0.3924050632911392,0.4050632911392405,0.0062403647849450265
14916,,0.39999999999999997,80,79.0,30.0,,,0.3924050632911392,0.4050632911392405,0.0062403647849450265
14917,,0.39999999999999997,80,79.0,30.0,,,0.3924050632911392,0.4050632911392405,0.0062403647849450265
14918,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14919,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14920,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14921,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14922,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14923,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14924,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14925,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14926,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14927,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14928,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14929,,0.39999999999999997,80,79.0,30.0,,,0.3924050632911392,0.4050632911392405,0.0062403647849450265
14930,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14931,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14932,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14933,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14934,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14935,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14936,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14937,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14938,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14939,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14940,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14941,,0.39999999999999997,80,79.0,30.0,,,0.3924050632911392,0.4050632911392405,0.0062403647849450265
14942,,0.39999999999999997,80,79.0,30.0,,,0.3924050632911392,0.4050632911392405,0.0062403647849450265
14943,,0.39999999999999997,80,79.0,30.0,,,0.3924050632911392,0.4050632911392405,0.0062403647849450265
14944,,0.39999999999999997,80,79.0,30.0,,,0.3924050632911392,0.4050632911392405,0.0062403647849450265
14945,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14946,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14947,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14948,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14949,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14950,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14951,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14952,,0.3625,80,79.0,30.0,,,0.35443037974683544,0.3670886075949367,0.0061234821550500374
14953,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14954,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14955,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14956,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14957,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14958,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14959,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14960,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14961,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14962,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14963,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14964,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14965,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14966,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14967,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14968,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14969,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14970,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14971,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14972,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14973,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14974,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14975,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14976,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14977,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14978,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14979,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14980,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14981,,0.3625,80,79.0,30.0,,,0.35443037974683544,0.3670886075949367,0.0061234821550500374
14982,,0.3625,80,79.0,30.0,,,0.35443037974683544,0.3670886075949367,0.0061234821550500374
14983,,0.3625,80,79.0,30.0,,,0.35443037974683544,0.3670886075949367,0.0061234821550500374
14984,,0.3625,80,79.0,30.0,,,0.35443037974683544,0.3670886075949367,0.0061234821550500374
14985,,0.3625,80,79.0,30.0,,,0.35443037974683544,0.3670886075949367,0.0061234821550500374
14986,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14987,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14988,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14989,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14990,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14991,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14992,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14993,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14994,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14995,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14996,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14997,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14998,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14999,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
15000,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
15001,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
15002,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
15003,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
15004,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
15005,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
15006,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
15007,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
15008,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15009,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15010,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15011,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15012,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15013,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15014,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15015,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
15016,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
15017,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
15018,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
15019,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
15020,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
15021,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
15022,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
15023,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
15024,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
15025,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15026,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15027,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15028,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15029,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15030,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15031,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15032,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15033,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15034,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15035,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15036,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15037,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15038,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15039,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
15040,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
15041,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
15042,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
15043,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15044,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15045,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15046,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15047,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15048,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15049,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15050,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15051,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15052,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15053,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15054,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15055,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15056,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15057,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15058,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15059,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15060,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
15061,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
